"tm"	"channel_name"	"ocean_region"	"ges_id_octal"	"channel_unit_id"	"channel_type"	"su_type"	"BFO"	"BTO"
2014-03-07 18:27:06	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:27:08	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x62,-,Acknowledge,User,Data,(R-channel),172,12520"	172	12520
2014-03-07 18:28:05	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x22,-,Access,Request,(R/T-Channel),144,12500"	144	12500
2014-03-07 18:28:06	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x51,-,T-Channel,Assignment"	NA	NA
2014-03-07 18:28:10	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"0x71,-,User,Data,(ISU),-,RLS,148,7540"	148	7540
2014-03-07 18:28:10	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,148,7540"	148	7540
2014-03-07 18:28:10	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,147,7540"	147	7540
2014-03-07 18:28:10	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,147,7540"	147	7540
2014-03-07 18:28:10	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,147,7540"	147	7540
2014-03-07 18:28:11	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,147,7540"	147	7540
2014-03-07 18:28:11	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x62,-,Acknowledge,User,Data"	NA	NA
2014-03-07 18:28:12	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 18:28:12	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:28:14	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x62,-,Acknowledge,User,Data,(R-channel),143,12480"	143	12480
2014-03-07 18:39:52	"IOR-P10500-0-386B"	"IOR"	"301"	"10"	"P-Channel TX"	"0x20,-,Access,Request/Call,Announcement,Telephone/Circuit-Mode,Data"	NA	NA
2014-03-07 18:39:52	"IOR-P10500-0-386B"	"IOR"	"301"	"10"	"P-Channel TX"	"0x33,-,C-Channel,Assignment,(Regularity)"	NA	NA
2014-03-07 18:39:52	"IOR-P10500-0-386B"	"IOR"	"301"	"10"	"P-Channel TX"	"0x20,-,Access,Request/Call,Announcement,Telephone/Circuit-Mode,Data"	NA	NA
2014-03-07 18:39:52	"IOR-P10500-0-386B"	"IOR"	"301"	"10"	"P-Channel TX"	"0x33,-,C-Channel,Assignment,(Regularity)"	NA	NA
2014-03-07 18:39:55	"IOR-3730-21000"	"IOR"	"305"	"6"	"C-Channel RX"	"0x30,-,Call,Progress,-,Test,88"	88	NA
2014-03-07 18:40:56	"IOR-3730-21000"	"IOR"	"305"	"6"	"C-Channel RX"	"0x30,-,Call,Progress,-,Channel,Release,90"	90	NA
2014-03-07 19:41:00	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-07 19:41:02	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,111,11500"	111	11500
2014-03-07 20:41:02	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-07 20:41:04	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,141,11740"	141	11740
2014-03-07 21:41:24	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-07 21:41:26	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,168,12780"	168	12780
2014-03-07 22:41:19	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-07 22:41:21	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,204,14540"	204	14540
2014-03-07 23:13:58	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x20,-,Access,Request/Call,Announcement,Telephone/Circuit-Mode,Data"	NA	NA
2014-03-07 23:13:58	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x33,-,C-Channel,Assignment,(Regularity)"	NA	NA
2014-03-07 23:14:00	"IOR-3737-21000"	"IOR"	"305"	"6"	"C-Channel RX"	"0x30,-,Call,Progress,-,Test,216"	216	NA
2014-03-07 23:15:02	"IOR-3737-21000"	"IOR"	"305"	"6"	"C-Channel RX"	"0x30,-,Call,Progress,-,Channel,Release,219"	219	NA
2014-03-08 00:10:58	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-08 00:10:59	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,252,18040"	252	18040
2014-03-08 00:19:29	"IOR-R600-0-36F8"	"IOR"	"305"	"10"	"R-Channel RX"	"0x10,-,Log-on,Request,(ISU)/Log-on,Flight,Information"	NA	NA
2014-03-08 00:19:31	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x11,-,Log-on,Confirm"	NA	NA
2014-03-08 00:19:32	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x40,-,P-/R-Channel,Control,(ISU)"	NA	NA
2014-03-08 00:19:32	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-08 00:19:32	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x41,-,T-Channel,Control,(ISU)"	NA	NA
2014-03-08 00:19:32	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-08 00:19:37	"IOR-R1200-0-36F6"	"IOR"	"305"	"10"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,-2,49660"	-2	49660
2014-03-08 00:19:38	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x15,-,Log-on/Log-off,Acknowledge"	NA	NA
2014-03-08 01:15:56	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-08 01:16:06	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
2014-03-08 01:16:15	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x14,-,Log,Control,-,Log-on,Interrogation"	NA	NA
